url,site_lot_id,actual_bid,opening_date,ending_date,minimal_increment,lot_status,brand,model,year,appraisal_value,location
https://www.lut.com.br//lote/veiculo-volkswagen-golf-glx/83085,83085,"R$ 4.646,00",01/03/2021,05/04/2021 10:30:00,"R$ 200,00",Fechado,Volkswagen,GOLF GLX,1995,"R$ 9.292,00",Não informado/SP
https://www.lut.com.br//lote/veiculo-fiat-marea/83084,83084,"R$ 5.637,00",01/03/2021,05/04/2021 10:00:00,"R$ 200,00",Fechado,FIAT,FIAT / MAREA,defabricação1999,"R$ 9.395,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-vw-fox/83083,83083,"R$ 8.350,00",01/03/2021,05/04/2021 10:00:00,"R$ 300,00",Fechado,Not Found,VW / FOX,fabricação2006,"R$ 16.700,00",BRAGANÇA PAULISTA/SP
https://www.lut.com.br//lote/veiculo-ford-courier/83299,83299,"R$ 21.688,00",02/04/2021,05/04/2021 09:30:00,"R$ 1.000,00",Fechado,Ford,FORD COURIER,2012,"R$ 21.688,00",CAMPINAS/SP
https://www.lut.com.br//lote/motocicleta-honda-cg/82779,82779,"R$ 1.704,00",01/04/2021,04/04/2021 13:30:00,"R$ 100,00",Fechado,Honda,HONDA CG125,1990,"R$ 1.704,00",SANTA CRUZ DO RIO PARDO/SP
https://www.lut.com.br//lote/motocicleta-yamaha/82397,82397,"R$ 1.872,00",30/03/2021,02/04/2021 13:30:00,"R$ 100,00",Fechado,Yamaha,YAMAHA,fabricação1988,"R$ 1.872,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-volkswagen-saveiro/83298,83298,"R$ 19.000,00",30/03/2021,02/04/2021 10:30:00,"R$ 1.000,00",Fechado,Volkswagen,VOLKSWAGEN SAVEIRO,2008,"R$ 19.000,00",MOGI MIRIM/SP
https://www.lut.com.br//lote/veiculo-vw-fox/83027,83027,"R$ 10.020,00",26/02/2021,02/04/2021 09:30:00,"R$ 500,00",Fechado,Not Found,VW/FOX,2006,"R$ 16.700,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol/83095,83095,"R$ 9.979,00",30/03/2021,02/04/2021 09:30:00,"R$ 300,00",Fechado,Volkswagen,VOLKSWAGEN GOL,Not found,"R$ 9.979,00",SANTO ANDRÉ/SP
https://www.lut.com.br//lote/veiculo-fiat-elba/83028,83028,"R$ 2.100,00",26/02/2021,02/04/2021 09:30:00,"R$ 150,00",Fechado,FIAT,FIAT / ELBA,Not found,"R$ 3.000,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-vw-parati/83029,83029,"R$ 6.702,50",26/02/2021,02/04/2021 09:30:00,"R$ 250,00",Fechado,Not Found,VW / PARATI,Not found,"R$ 9.575,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-fiat-marea-hlx/82781,82781,"R$ 7.500,00",29/03/2021,01/04/2021 09:30:00,"R$ 250,00",Fechado,FIAT,FIAT MAREA HLX,1998,"R$ 7.500,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-ssangyong-musso-pick-up/83703,83703,"R$ 7.090,00",15/03/2021,30/03/2021 15:15:00,"R$ 250,00",Fechado,Not Found,"SSANGYONG, MUSSO PICK UP",defabricação2003,"R$ 22.800,00",São Paulo/SP
https://www.lut.com.br//lote/veiculo-fiat-uno-mille/82576,82576,"R$ 13.500,00",27/03/2021,30/03/2021 09:30:00,"R$ 1.000,00",Fechado,FIAT,FIAT / UNO MILLE,2007,"R$ 13.500,00",ARARAQUARA/SP
https://www.lut.com.br//lote/motocicleta-honda-cg/82778,82778,"R$ 2.014,00",26/03/2021,29/03/2021 10:30:00,"R$ 150,00",Fechado,Honda,HONDA CG 125,1989,"R$ 2.014,00",SANTA CRUZ DO RIO PARDO/SP
https://www.lut.com.br//lote/veiculo-reboque-free-hobby/82402,82402,"R$ 2.000,00",26/03/2021,29/03/2021 10:00:00,"R$ 150,00",Fechado,Not Found,REBOQUE FREE HOBBY,2012,"R$ 2.000,00",SÃO JOSÉ DO RIO PRETO/SP
https://www.lut.com.br//lote/veiculo-chevrolet-meriva/82389,82389,"R$ 22.067,00",26/03/2021,29/03/2021 10:00:00,"R$ 1.000,00",Fechado,Chevrolet,CHEVROLET / MERIVA,2009,"R$ 22.067,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-volkswagen-fox/82777,82777,"R$ 19.600,00",26/03/2021,29/03/2021 10:00:00,"R$ 1.000,00",Fechado,Volkswagen,VOLKSWAGEN FOX,2008,"R$ 19.600,00",CAMPINAS/SP
https://www.lut.com.br//lote/motocicleta-honda-fan/82706,82706,"R$ 2.500,00",26/03/2021,29/03/2021 09:30:00,"R$ 150,00",Fechado,Honda,HONDA FAN 125,defabricação2005,"R$ 2.500,00",CAMPINAS/SP
https://www.lut.com.br//lote/motocicleta-honda-cg/82776,82776,"R$ 3.000,00",23/03/2021,26/03/2021 10:30:00,"R$ 150,00",Fechado,Honda,HONDA CG125,2002,"R$ 3.000,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/veiculo-vw-novo-gol/82396,82396,"R$ 27.000,00",23/03/2021,26/03/2021 10:00:00,"R$ 1.000,00",Fechado,Not Found,/ NOVO GOL,defabricação2014,"R$ 27.000,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/veiculo-ford-corcel/82374,82374,"R$ 3.000,00",23/03/2021,26/03/2021 09:30:00,"R$ 150,00",Fechado,Ford,FORD CORCEL,defabricação1975,"R$ 3.000,00",SÃO CAETANO DO SUL/SP
https://www.lut.com.br//lote/veiculo-fiat-doblo/82373,82373,"R$ 10.300,00",22/03/2021,,"R$ 1.000,00",,FIAT,FIAT DOBLO,defabricação2002,"R$ 10.300,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/motocicleta-dafra-kansas/82372,82372,"R$ 2.922,00",22/03/2021,25/03/2021 10:30:00,"R$ 150,00",Fechado,Dafra,DAFRA KANSAS,fabricação2008,"R$ 2.922,00",BARRINHA/SP
https://www.lut.com.br//lote/motocicleta-yamaha-fazer-ys/83093,83093,"R$ 6.000,00",22/03/2021,25/03/2021 10:00:00,"R$ 250,00",Fechado,Yamaha,YAMAHA FAZER YS250,Not found,"R$ 6.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-ford-del-rey/82368,82368,"R$ 2.199,00",22/03/2021,25/03/2021 10:00:00,"R$ 150,00",Fechado,Ford,FORD DEL REY,1984,"R$ 2.199,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-zafira-elite/83092,83092,"R$ 28.429,00",21/03/2021,24/03/2021 09:30:00,"R$ 1.000,00",Fechado,Chevrolet,CHEVROLET ZAFIRA ELITE,2009,"R$ 28.429,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-gm-kadett-gsi/82712,82712,"R$ 2.400,00",18/02/2021,23/03/2021 10:00:00,"R$ 150,00",Fechado,Not Found,GM/KADETT GSI,Not found,"R$ 4.000,00",Franca/SP
https://www.lut.com.br//lote/veiculo-vw-quantum/82707,82707,"R$ 2.523,00",18/02/2021,23/03/2021 09:30:00,"R$ 150,00",Fechado,Not Found,VW / QUANTUM,1987,"R$ 4.205,00",Não informado/SP
https://www.lut.com.br//lote/veiculo-citroen-picasso-glx/82708,82708,"R$ 13.855,80",18/02/2021,23/03/2021 09:30:00,"R$ 500,00",Fechado,Not Found,CITROËN PICASSO 1.6 GLX,vieirademacedo143,"R$ 19.794,00",São Jose dos Campos/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-fan/82710,82710,"R$ 2.760,00",18/02/2021,23/03/2021 09:30:00,"R$ 150,00",Fechado,Honda,HONDA  CG 125 FAN,defabricaçãoe2005,"R$ 4.600,00",Indaiatuba/SP
https://www.lut.com.br//lote/veiculo-vw-saveiro/82713,82713,"R$ 8.472,00",18/02/2021,22/03/2021 10:00:00,"R$ 300,00",Fechado,Not Found,VW/SAVEIRO 1.8,fabricação2000,"R$ 14.120,00",São Jose dos Campos/SP
https://www.lut.com.br//lote/motocicleta-yamaha-fazer-ys/82405,82405,"R$ 2.900,00",12/02/2021,19/03/2021 11:30:00,"R$ 150,00",Fechado,Yamaha, YAMAHA FAZER YS250,defabricação2008,"R$ 5.800,00",Hortolândia/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-titan-ks/81622,81622,"R$ 1.095,20",09/02/2021,19/03/2021 10:00:00,"R$ 100,00",Fechado,Honda,HONDA CG 125 TITAN KS,2001,"R$ 2.190,41",Sorocaba/SP
https://www.lut.com.br//lote/veiculo-mitsubishi-l/83091,83091,"R$ 53.645,00",15/03/2021,18/03/2021 10:00:00,"R$ 2.500,00",Fechado,MITSUBISHI,MITSUBISHI L200,2010,"R$ 53.645,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-ssangyong-musso-pick-up/82729,82729,"R$ 11.400,00",01/03/2021,15/03/2021 15:15:00,"R$ 1.000,00",Fechado,Not Found,"SSANGYONG, MUSSO PICK UP",defabricação2003,"R$ 22.800,00",São Paulo/SP
https://www.lut.com.br//lote/motocicleta-honda-biz/81997,81997,"R$ 5.468,00",12/03/2021,15/03/2021 10:00:00,"R$ 200,00",Fechado,Honda,HONDA BIZ,2010,"R$ 5.468,00",BRAGANÇA PAULISTA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-corsa-sedan/83087,83087,"R$ 16.503,00",12/03/2021,15/03/2021 10:00:00,"R$ 1.000,00",Fechado,Chevrolet,CHEVROLET CORSA SEDAN,Not found,"R$ 16.503,00",LAVRAS/MG
https://www.lut.com.br//lote/motocicleta-honda-biz/81990,81990,"R$ 5.390,00",09/03/2021,12/03/2021 14:00:00,"R$ 200,00",Fechado,Honda,HONDA BIZ,fabricação2012,"R$ 5.390,00",ARARAQUARA/SP
https://www.lut.com.br//lote/veiculo-fiat-uno/82364,82364,"R$ 10.700,44",09/03/2021,12/03/2021 10:00:00,"R$ 1.000,00",Fechado,FIAT,FIAT / UNO,2003,"R$ 10.700,44",RIBEIRÃO PRETO/SP
https://www.lut.com.br//lote/motocicleta-yamaha-fazer/82042,82042,"R$ 7.750,00",09/03/2021,12/03/2021 10:00:00,"R$ 250,00",Fechado,Yamaha,YAMAHA FAZER,Not found,"R$ 7.750,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/motocicleta-kasinski-cruise/82398,82398,"R$ 3.252,00",08/03/2021,11/03/2021 11:00:00,"R$ 150,00",Fechado,Not Found,KASINSKI CRUISE,2005,"R$ 3.252,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-mitsubishi-pajero/82038,82038,"R$ 21.324,00",08/03/2021,11/03/2021 10:30:00,"R$ 1.000,00",Fechado,MITSUBISHI,PAJERO,1999,"R$ 21.324,00",JUNDIAI/SP
https://www.lut.com.br//lote/veiculo-volkswagen-passat/81988,81988,"R$ 4.362,00",08/03/2021,11/03/2021 10:00:00,"R$ 200,00",Fechado,Volkswagen,VOLKSWAGEN PASSAT,1986,"R$ 4.362,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/veiculo-vw-saveiro/82378,82378,"R$ 29.447,00",08/03/2021,11/03/2021 10:00:00,"R$ 1.000,00",Fechado,Not Found,VW / SAVEIRO,2015,"R$ 29.447,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/motocicleta-honda-cg/81989,81989,"R$ 4.000,00",08/03/2021,11/03/2021 10:00:00,"R$ 200,00",Fechado,Honda,HONDA CG 150,2010,"R$ 4.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/motocicleta-suzuki/81979,81979,"R$ 3.441,00",08/03/2021,11/03/2021 09:30:00,"R$ 150,00",Fechado,SUZUKI,SUZUKI,2011,"R$ 3.441,00",SANTA CRUZ DO RIO PARDO/SP
https://www.lut.com.br//lote/veiculo-peugeot/81963,81963,"R$ 10.000,00",05/03/2021,08/03/2021 12:00:00,"R$ 1.000,00",Fechado,Peugeot,PEUGEOT 207,defabricação2010,"R$ 10.000,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/veiculo-ford-escort/81966,81966,"R$ 5.400,00",05/03/2021,08/03/2021 11:00:00,"R$ 200,00",Fechado,Ford,FORD ESCORT,1995,"R$ 5.400,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/motocicleta-honda-c/81961,81961,"R$ 3.161,00",05/03/2021,,"R$ 150,00",,Honda,HONDA C100,fabricação2004,"R$ 3.161,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-vw-up/81958,81958,"R$ 24.505,00",05/03/2021,08/03/2021 10:00:00,"R$ 1.000,00",Fechado,Not Found,VW / UP,2014,"R$ 24.505,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-c/81962,81962,"R$ 7.000,00",05/03/2021,08/03/2021 10:00:00,"R$ 250,00",Fechado,Chevrolet,CHEVROLET C1404,fabricação1977,"R$ 7.000,00",OSASCO/SP
https://www.lut.com.br//lote/veiculo-chevrolet-prisma/81959,81959,"R$ 16.000,00",05/03/2021,08/03/2021 10:00:00,"R$ 1.000,00",Fechado,Chevrolet,CHEVROLET / PRISMA,2008,"R$ 16.000,00",MOGI MIRIM/SP
https://www.lut.com.br//lote/veiculo-chevrolet-corsa/81960,81960,"R$ 7.800,00",05/03/2021,08/03/2021 10:00:00,"R$ 250,00",Fechado,Chevrolet,CHEVROLET / CORSA,mod.1997,"R$ 7.800,00",BRAGANÇA PAULISTA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-prisma/81959,81959,"R$ 16.000,00",05/03/2021,08/03/2021 10:00:00,"R$ 1.000,00",Fechado,Chevrolet,CHEVROLET / PRISMA,2008,"R$ 16.000,00",MOGI MIRIM/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-today/81948,81948,"R$ 1.232,00",02/03/2021,05/03/2021 11:00:00,"R$ 100,00",Fechado,Honda,HONDA/ CG 125 TODAY,Not found,"R$ 1.232,00",DIADEMA/SP
https://www.lut.com.br//lote/veiculo-nissan-versa/81975,81975,"R$ 33.000,00",02/03/2021,05/03/2021 11:00:00,"R$ 1.000,00",Fechado,Nissan,NISSAN VERSA,2015,"R$ 33.000,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-toyota-corolla-xei-vvt/82040,82040,"R$ 15.000,00",29/01/2021,05/03/2021 10:00:00,"R$ 500,00",Fechado,Toyota,XEI18VVT,2004,"R$ 25.000,00",São Paulo/SP
https://www.lut.com.br//lote/veiculo-fiat-palio-v/82041,82041,"R$ 2.400,00",29/01/2021,05/03/2021 10:00:00,"R$ 150,00",Fechado,FIAT,PALIO 16V,"vai,cep12244","R$ 4.000,00",São José dos Campos/SP
https://www.lut.com.br//lote/veiculo-hyundai-i/81945,81945,"R$ 28.349,00",02/03/2021,05/03/2021 10:00:00,"R$ 1.000,00",Fechado,Hyundai,HYUNDAI I30,2009,"R$ 28.349,00",CAMPINAS/SP
https://www.lut.com.br//lote/motocicleta-honda-cg/81943,81943,"R$ 4.500,00",01/03/2021,04/03/2021 10:00:00,"R$ 200,00",Fechado,Honda,HONDA CG 150,2007,"R$ 4.500,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-citroen-c-glx/82030,82030,"R$ 10.250,00",28/01/2021,04/03/2021 10:00:00,"R$ 500,00",Fechado,Citroen,C3 GLX 1.4,defabricação2010,"R$ 20.500,00",São Paulo/SP
https://www.lut.com.br//lote/veiculo-fiat-siena/81738,81738,"R$ 19.307,00",01/03/2021,,"R$ 1.000,00",,FIAT,FIAT / SIENA,Not found,"R$ 19.307,00",CARAGUATATUBA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-golf-glx/81582,81582,"R$ 9.292,00",24/02/2021,01/03/2021 10:30:00,"R$ 300,00",Fechado,Volkswagen,GOLF GLX,1995,"R$ 9.292,00",Não informado/SP
https://www.lut.com.br//lote/veiculo-vw-fox/82037,82037,"R$ 16.700,00",26/02/2021,01/03/2021 10:00:00,"R$ 1.000,00",Fechado,Not Found,VW / FOX,fabricação2006,"R$ 16.700,00",BRAGANÇA PAULISTA/SP
https://www.lut.com.br//lote/veiculo-fiat-marea/81942,81942,"R$ 9.395,00",26/02/2021,01/03/2021 10:00:00,"R$ 300,00",Fechado,FIAT,FIAT / MAREA,defabricação1999,"R$ 9.395,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-vw-parati/81927,81927,"R$ 9.575,00",23/02/2021,26/02/2021 09:30:00,"R$ 300,00",Fechado,Not Found,VW / PARATI,Not found,"R$ 9.575,00",FRANCA/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-titan-es/81983,81983,"R$ 1.570,20",22/01/2021,26/02/2021 09:30:00,"R$ 100,00",Fechado,Honda,HONDA CG TITAN 125 ES,defabricação200,"R$ 2.617,00",Itinga/MG
https://www.lut.com.br//lote/veiculo-fiat-elba/81941,81941,"R$ 3.000,00",23/02/2021,26/02/2021 09:30:00,"R$ 150,00",Fechado,FIAT,FIAT / ELBA,Not found,"R$ 3.000,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-vw-fox/81737,81737,"R$ 16.700,00",23/02/2021,26/02/2021 09:30:00,"R$ 1.000,00",Fechado,Not Found,VW/FOX,2006,"R$ 16.700,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-gol-power/81947,81947,"R$ 12.488,40",15/01/2021,19/02/2021 11:00:00,"R$ 1.000,00",Fechado,Not Found,1.6 POWER,2009,"R$ 20.814,00",Sertãozinho/SP
https://www.lut.com.br//lote/veiculo-vw-gol-cli/81946,81946,"R$ 4.080,00",15/01/2021,19/02/2021 10:00:00,"R$ 200,00",Fechado,Not Found,GOL CLI,1995,"R$ 6.800,00",São Bernardo do Campo/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol/81926,81926,"R$ 12.466,80",14/01/2021,18/02/2021 11:00:00,"R$ 500,00",Fechado,Volkswagen,GOL,fabricação2009,"R$ 20.778,00",Sertãozinho/SP
https://www.lut.com.br//lote/veiculo-vw-saveiro/81627,81627,"R$ 14.120,00",15/02/2021,18/02/2021 10:00:00,"R$ 1.000,00",Fechado,Not Found,VW/SAVEIRO 1.8,fabricação2000,"R$ 14.120,00",São Jose dos Campos/SP
https://www.lut.com.br//lote/veiculo-gm-kadett-gsi/81629,81629,"R$ 4.000,00",15/02/2021,18/02/2021 10:00:00,"R$ 200,00",Fechado,Not Found,GM/KADETT GSI,Not found,"R$ 4.000,00",Franca/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-fan/81429,81429,"R$ 4.600,00",15/02/2021,18/02/2021 09:30:00,"R$ 200,00",Fechado,Honda,HONDA  CG 125 FAN,defabricaçãoe2005,"R$ 4.600,00",Indaiatuba/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-fan/81429,81429,"R$ 4.600,00",15/02/2021,18/02/2021 09:30:00,"R$ 200,00",Fechado,Honda,HONDA  CG 125 FAN,defabricaçãoe2005,"R$ 4.600,00",Indaiatuba/SP
https://www.lut.com.br//lote/veiculo-vw-quantum/81925,81925,"R$ 4.205,00",15/02/2021,18/02/2021 09:30:00,"R$ 200,00",Fechado,Not Found,VW / QUANTUM,1987,"R$ 4.205,00",Não informado/SP
https://www.lut.com.br//lote/veiculo-gm-vectra-gls/81630,81630,"R$ 8.613,60",11/01/2021,15/02/2021 10:00:00,"R$ 300,00",Fechado,Not Found,VECTRA GLS,2000,"R$ 14.356,00",Sertãozinho/SP
https://www.lut.com.br//lote/motocicleta-yamaha-fazer-ys/81421,81421,"R$ 5.800,00",09/02/2021,12/02/2021 11:30:00,"R$ 200,00",Fechado,Yamaha, YAMAHA FAZER YS250,defabricação2008,"R$ 5.800,00",Hortolândia/SP
https://www.lut.com.br//lote/veiculo-vw-pointer-gli/81611,81611,"R$ 3.544,80",08/01/2021,12/02/2021 11:30:00,"R$ 150,00",Fechado,Not Found,POINTER GLI 1.8,defabricação1995,"R$ 5.908,00",Sumaré/SP
https://www.lut.com.br//lote/motocicleta-honda-c-biz-es/81585,81585,"R$ 1.925,00",07/01/2021,11/02/2021 09:30:00,"R$ 100,00",Fechado,Honda,HONDA /C100 BIZ ES,fabricação2002,"R$ 2.750,00",Pederneiras/SP
https://www.lut.com.br//lote/motocicleta-yamaha-ybr/81607,81607,"R$ 780,00",08/01/2021,10/02/2021 10:00:00,"R$ 70,00",Fechado,Yamaha,YAMAHA YBR 125,2002,"R$ 1.300,00",Sertãozinho/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-fan-ks/81437,81437,"R$ 2.400,00",31/12/2020,04/02/2021 10:00:00,"R$ 150,00",Fechado,Honda,HONDA CG 125 FAN KS,2010,"R$ 4.000,00",São José dos Campos/SP
https://www.lut.com.br//lote/veiculo-toyota-corolla-xei-vvt/81420,81420,"R$ 25.000,00",26/01/2021,29/01/2021 10:00:00,"R$ 1.000,00",Fechado,Toyota,XEI18VVT,2004,"R$ 25.000,00",São Paulo/SP
https://www.lut.com.br//lote/veiculo-fiat-palio-v/81419,81419,"R$ 4.000,00",26/01/2021,29/01/2021 10:00:00,"R$ 250,00",Fechado,FIAT,PALIO 16V,"vai,cep12244","R$ 4.000,00",São José dos Campos/SP
https://www.lut.com.br//lote/veiculo-vw-gol-power/81331,81331,"R$ 8.400,00",21/12/2020,28/01/2021 11:00:00,"R$ 300,00",Fechado,Not Found,1.6 POWER,2003,"R$ 12.000,00",Santa Cruz do Rio Pardo /SP
https://www.lut.com.br//lote/veiculo-citroen-c-glx/80728,80728,"R$ 20.500,00",25/01/2021,28/01/2021 10:00:00,"R$ 1.000,00",Fechado,Citroen,C3 GLX 1.4,defabricação2010,"R$ 20.500,00",São Paulo/SP
https://www.lut.com.br//lote/veiculo-audi-q-cv/81325,81325,"R$ 63.960,00",18/12/2020,22/01/2021 10:00:00,"R$ 2.500,00",Fechado,AUDI,Q3 150CV,2015,"R$ 106.600,00",Jaguariúna/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-titan-es/81418,81418,"R$ 2.617,00",19/01/2021,22/01/2021 09:30:00,"R$ 150,00",Fechado,Honda,HONDA CG TITAN 125 ES,defabricação200,"R$ 2.617,00",Itinga/MG
https://www.lut.com.br//lote/veiculo-fox-gll/81324,81324,"R$ 16.429,80",18/12/2020,20/01/2021 10:00:00,"R$ 1.000,00",Fechado,Not Found,1.6 GLL,Not found,"R$ 27.383,00",Bragança Paulista/SP
